SID,character,dimension,rating
SID000824,SmashWilliams,charismatic,75
SID000824,TamiTaylor,charismatic,50
SID000824,TimRiggins,charismatic,69
SID000824,TyraCollette,charismatic,73
SID000824,BuddyGarrity,empathy,30
SID000824,CoachTaylor,empathy,71
SID000824,JasonStreet,empathy,85
SID000824,JulieTaylor,empathy,50
SID000824,LandryClarke,empathy,30
SID000824,LylaGarrity,empathy,79
SID000824,MattSaracen,empathy,74
SID000824,SmashWilliams,empathy,39
SID000824,TamiTaylor,empathy,78
SID000824,TimRiggins,empathy,58
SID000824,TyraCollette,empathy,74
SID000824,BuddyGarrity,funny,50
SID000824,CoachTaylor,funny,67
SID000824,JasonStreet,funny,50
SID000824,JulieTaylor,funny,50
SID000824,LandryClarke,funny,62
SID000824,LylaGarrity,funny,29
SID000824,MattSaracen,funny,77
SID000824,SmashWilliams,funny,74
SID000824,TamiTaylor,funny,69
SID000824,TimRiggins,funny,41
SID000824,TyraCollette,funny,68
SID000824,BuddyGarrity,hardworking,82
SID000824,CoachTaylor,hardworking,97
SID000824,JasonStreet,hardworking,71
SID000824,JulieTaylor,hardworking,50
SID000824,LandryClarke,hardworking,79
SID000824,LylaGarrity,hardworking,67
SID000824,MattSaracen,hardworking,99
SID000824,SmashWilliams,hardworking,74
SID000824,TamiTaylor,hardworking,82
SID000824,TimRiggins,hardworking,63
SID000824,TyraCollette,hardworking,60
SID000824,BuddyGarrity,impulsive,22
SID000824,CoachTaylor,impulsive,45
SID000824,JasonStreet,impulsive,22
SID000824,JulieTaylor,impulsive,50
SID000824,LandryClarke,impulsive,69
SID000824,LylaGarrity,impulsive,55
SID000824,MattSaracen,impulsive,15
SID000824,SmashWilliams,impulsive,96
SID000824,TamiTaylor,impulsive,75
SID000824,TimRiggins,impulsive,81
SID000824,TyraCollette,impulsive,71
SID000824,BuddyGarrity,independent,85
SID000824,CoachTaylor,independent,69
SID000824,JasonStreet,independent,82
SID000824,JulieTaylor,independent,50
SID000824,LandryClarke,independent,71
SID000824,LylaGarrity,independent,36
SID000824,MattSaracen,independent,80
SID000824,SmashWilliams,independent,92
SID000824,TamiTaylor,independent,27
SID000824,TimRiggins,independent,68
SID000824,TyraCollette,independent,83
SID000824,BuddyGarrity,intelligent,99
SID000824,CoachTaylor,intelligent,99
SID000824,JasonStreet,intelligent,95
SID000824,JulieTaylor,intelligent,50
SID000824,LandryClarke,intelligent,25
SID000824,LylaGarrity,intelligent,96
SID000824,MattSaracen,intelligent,98
SID000824,SmashWilliams,intelligent,62
SID000824,TamiTaylor,intelligent,50
SID000824,TimRiggins,intelligent,36
SID000824,TyraCollette,intelligent,26
SID000824,BuddyGarrity,outgoing,50
SID000824,CoachTaylor,outgoing,59
SID000824,JasonStreet,outgoing,88
SID000824,JulieTaylor,outgoing,50
SID000824,LandryClarke,outgoing,60
SID000824,LylaGarrity,outgoing,82
SID000824,MattSaracen,outgoing,36
SID000824,SmashWilliams,outgoing,69
SID000824,TamiTaylor,outgoing,96
SID000824,TimRiggins,outgoing,37
SID000824,TyraCollette,outgoing,66
SID000824,BuddyGarrity,romantic,68
SID000824,CoachTaylor,romantic,72
SID000824,JasonStreet,romantic,56
SID000824,JulieTaylor,romantic,50
SID000824,LandryClarke,romantic,68
SID000824,LylaGarrity,romantic,62
SID000824,MattSaracen,romantic,70
SID000824,SmashWilliams,romantic,91
SID000824,TamiTaylor,romantic,82
SID000824,TimRiggins,romantic,100
SID000824,TyraCollette,romantic,79
SID000824,BuddyGarrity,stubborn,33
SID000824,CoachTaylor,stubborn,76
SID000824,JasonStreet,stubborn,78
SID000824,JulieTaylor,stubborn,50
SID000824,LandryClarke,stubborn,65
SID000824,LylaGarrity,stubborn,60
SID000824,MattSaracen,stubborn,59
SID000824,SmashWilliams,stubborn,100
SID000824,TamiTaylor,stubborn,61
SID000824,TimRiggins,stubborn,100
SID000824,TyraCollette,stubborn,73
SID000824,BuddyGarrity,trustworthy,27
SID000824,CoachTaylor,trustworthy,92
SID000824,JasonStreet,trustworthy,95
SID000824,JulieTaylor,trustworthy,100
SID000824,LandryClarke,trustworthy,49
SID000824,LylaGarrity,trustworthy,60
SID000824,MattSaracen,trustworthy,97
SID000824,SmashWilliams,trustworthy,58
SID000824,TamiTaylor,trustworthy,98
SID000824,TimRiggins,trustworthy,63
SID000824,TyraCollette,trustworthy,69
SID000826,BuddyGarrity,annoy,100
SID000826,CoachTaylor,annoy,0
SID000826,JasonStreet,annoy,0
SID000826,JulieTaylor,annoy,82
SID000826,LandryClarke,annoy,100
SID000826,LylaGarrity,annoy,100
SID000826,MattSaracen,annoy,11
SID000826,SmashWilliams,annoy,79
SID000826,TamiTaylor,annoy,0
SID000826,TimRiggins,annoy,0
SID000826,TyraCollette,annoy,0
SID000826,BuddyGarrity,appearance,75
SID000826,CoachTaylor,appearance,13
SID000826,JasonStreet,appearance,76
SID000826,JulieTaylor,appearance,76
SID000826,LandryClarke,appearance,0
SID000826,LylaGarrity,appearance,100
SID000826,MattSaracen,appearance,0
SID000826,SmashWilliams,appearance,88
SID000826,TamiTaylor,appearance,77
SID000826,TimRiggins,appearance,17
SID000826,TyraCollette,appearance,100
SID000826,BuddyGarrity,attractive,0
SID000826,CoachTaylor,attractive,71
SID000826,JasonStreet,attractive,75
SID000826,JulieTaylor,attractive,0
SID000826,LandryClarke,attractive,0
SID000826,LylaGarrity,attractive,100
SID000826,MattSaracen,attractive,100
SID000826,SmashWilliams,attractive,93
SID000826,TamiTaylor,attractive,100
SID000826,TimRiggins,attractive,100
SID000826,TyraCollette,attractive,79
SID000826,BuddyGarrity,brag,100
SID000826,CoachTaylor,brag,30
SID000826,JasonStreet,brag,19
SID000826,JulieTaylor,brag,74
SID000826,LandryClarke,brag,100
SID000826,LylaGarrity,brag,86
SID000826,MattSaracen,brag,7
SID000826,SmashWilliams,brag,50
SID000826,TamiTaylor,brag,0
SID000826,TimRiggins,brag,100
SID000826,TyraCollette,brag,8
SID000826,BuddyGarrity,charismatic,100
SID000826,CoachTaylor,charismatic,59
SID000826,JasonStreet,charismatic,100
SID000826,JulieTaylor,charismatic,18
SID000826,LandryClarke,charismatic,0
SID000826,LylaGarrity,charismatic,100
SID000826,MattSaracen,charismatic,0
SID000826,SmashWilliams,charismatic,50
SID000826,TamiTaylor,charismatic,79
SID000826,TimRiggins,charismatic,100
SID000826,TyraCollette,charismatic,100
SID000826,BuddyGarrity,empathy,21
SID000826,CoachTaylor,empathy,40
SID000826,JasonStreet,empathy,100
SID000826,JulieTaylor,empathy,15
SID000826,LandryClarke,empathy,10
SID000826,LylaGarrity,empathy,74
SID000826,MattSaracen,empathy,100
SID000826,SmashWilliams,empathy,76
SID000826,TamiTaylor,empathy,100
SID000826,TimRiggins,empathy,12
SID000826,TyraCollette,empathy,100
SID000826,BuddyGarrity,funny,0
SID000826,CoachTaylor,funny,93
SID000826,JasonStreet,funny,16
SID000826,JulieTaylor,funny,0
SID000826,LandryClarke,funny,0
SID000826,LylaGarrity,funny,14
SID000826,MattSaracen,funny,64
SID000826,SmashWilliams,funny,90
SID000826,TamiTaylor,funny,100
SID000826,TimRiggins,funny,100
SID000826,TyraCollette,funny,22
SID000826,BuddyGarrity,hardworking,100
SID000826,CoachTaylor,hardworking,100
SID000826,JasonStreet,hardworking,100
SID000826,JulieTaylor,hardworking,69
SID000826,LandryClarke,hardworking,0
SID000826,LylaGarrity,hardworking,100
SID000826,MattSaracen,hardworking,100
SID000826,SmashWilliams,hardworking,87
SID000826,TamiTaylor,hardworking,100
SID000826,TimRiggins,hardworking,16
SID000826,TyraCollette,hardworking,14
SID000826,BuddyGarrity,impulsive,0
SID000826,CoachTaylor,impulsive,67
SID000826,JasonStreet,impulsive,0
SID000826,JulieTaylor,impulsive,74
SID000826,LandryClarke,impulsive,0
SID000826,LylaGarrity,impulsive,12
SID000826,MattSaracen,impulsive,73
SID000826,SmashWilliams,impulsive,8
SID000826,TamiTaylor,impulsive,0
SID000826,TimRiggins,impulsive,100
SID000826,TyraCollette,impulsive,0
SID000826,BuddyGarrity,independent,100
SID000826,CoachTaylor,independent,100
SID000826,JasonStreet,independent,15
SID000826,JulieTaylor,independent,15
SID000826,LandryClarke,independent,14
SID000826,LylaGarrity,independent,100
SID000826,MattSaracen,independent,68
SID000826,SmashWilliams,independent,74
SID000826,TamiTaylor,independent,13
SID000826,TimRiggins,independent,12
SID000826,TyraCollette,independent,100
SID000826,BuddyGarrity,intelligent,78
SID000826,CoachTaylor,intelligent,100
SID000826,JasonStreet,intelligent,100
SID000826,JulieTaylor,intelligent,100
SID000826,LandryClarke,intelligent,74
SID000826,LylaGarrity,intelligent,100
SID000826,MattSaracen,intelligent,100
SID000826,SmashWilliams,intelligent,50
SID000826,TamiTaylor,intelligent,100
SID000826,TimRiggins,intelligent,18
SID000826,TyraCollette,intelligent,92
SID000826,BuddyGarrity,outgoing,100
SID000826,CoachTaylor,outgoing,68
SID000826,JasonStreet,outgoing,100
SID000826,JulieTaylor,outgoing,0
SID000826,LandryClarke,outgoing,12
SID000826,LylaGarrity,outgoing,74
SID000826,MattSaracen,outgoing,9
SID000826,SmashWilliams,outgoing,100
SID000826,TamiTaylor,outgoing,17
SID000826,TimRiggins,outgoing,0
SID000826,TyraCollette,outgoing,0
SID000826,BuddyGarrity,romantic,0
SID000826,CoachTaylor,romantic,69
SID000826,JasonStreet,romantic,79
SID000826,JulieTaylor,romantic,14
SID000826,LandryClarke,romantic,0
SID000826,LylaGarrity,romantic,100
SID000826,MattSaracen,romantic,86
SID000826,SmashWilliams,romantic,50
SID000826,TamiTaylor,romantic,83
SID000826,TimRiggins,romantic,100
SID000826,TyraCollette,romantic,78
SID000826,BuddyGarrity,stubborn,85
SID000826,CoachTaylor,stubborn,96
SID000826,JasonStreet,stubborn,19
SID000826,JulieTaylor,stubborn,100
SID000826,LandryClarke,stubborn,12
SID000826,LylaGarrity,stubborn,100
SID000826,MattSaracen,stubborn,69
SID000826,SmashWilliams,stubborn,50
SID000826,TamiTaylor,stubborn,93
SID000826,TimRiggins,stubborn,100
SID000826,TyraCollette,stubborn,100
SID000826,BuddyGarrity,trustworthy,0
SID000826,CoachTaylor,trustworthy,100
SID000826,JasonStreet,trustworthy,100
SID000826,JulieTaylor,trustworthy,75
SID000826,LandryClarke,trustworthy,0
SID000826,LylaGarrity,trustworthy,22
SID000826,MattSaracen,trustworthy,100
SID000826,SmashWilliams,trustworthy,36
SID000826,TamiTaylor,trustworthy,100
SID000826,TimRiggins,trustworthy,16
SID000826,TyraCollette,trustworthy,100
SID000829,BuddyGarrity,annoy,100
SID000829,CoachTaylor,annoy,50
SID000829,JasonStreet,annoy,5
SID000829,JulieTaylor,annoy,0
SID000829,LandryClarke,annoy,50
SID000829,LylaGarrity,annoy,54
SID000829,MattSaracen,annoy,0
SID000829,SmashWilliams,annoy,100
SID000829,TamiTaylor,annoy,0
SID000829,TimRiggins,annoy,76
SID000829,TyraCollette,annoy,64
SID000829,BuddyGarrity,appearance,66
SID000829,CoachTaylor,appearance,53
SID000829,JasonStreet,appearance,74
SID000829,JulieTaylor,appearance,60
SID000829,LandryClarke,appearance,23
SID000829,LylaGarrity,appearance,70
SID000829,MattSaracen,appearance,63
SID000829,SmashWilliams,appearance,97
SID000829,TamiTaylor,appearance,86
SID000829,TimRiggins,appearance,26
SID000829,TyraCollette,appearance,100
SID000829,BuddyGarrity,attractive,0
SID000829,CoachTaylor,attractive,78
SID000829,JasonStreet,attractive,87
SID000829,JulieTaylor,attractive,100
SID000829,LandryClarke,attractive,50
SID000829,LylaGarrity,attractive,86
SID000829,MattSaracen,attractive,90
SID000829,SmashWilliams,attractive,0
SID000829,TamiTaylor,attractive,96
SID000829,TimRiggins,attractive,90
SID000829,TyraCollette,attractive,76
SID000829,BuddyGarrity,brag,67
SID000829,CoachTaylor,brag,0
SID000829,JasonStreet,brag,24
SID000829,JulieTaylor,brag,0
SID000829,LandryClarke,brag,3
SID000829,LylaGarrity,brag,59
SID000829,MattSaracen,brag,0
SID000829,SmashWilliams,brag,99
SID000829,TamiTaylor,brag,0
SID000829,TimRiggins,brag,69
SID000829,TyraCollette,brag,67
SID000829,BuddyGarrity,charismatic,21
SID000829,CoachTaylor,charismatic,87
SID000829,JasonStreet,charismatic,91
SID000829,JulieTaylor,charismatic,81
SID000829,LandryClarke,charismatic,17
SID000829,LylaGarrity,charismatic,92
SID000829,MattSaracen,charismatic,64
SID000829,SmashWilliams,charismatic,50
SID000829,TamiTaylor,charismatic,92
SID000829,TimRiggins,charismatic,25
SID000829,TyraCollette,charismatic,67
SID000829,BuddyGarrity,empathy,16
SID000829,CoachTaylor,empathy,56
SID000829,JasonStreet,empathy,65
SID000829,JulieTaylor,empathy,95
SID000829,LandryClarke,empathy,75
SID000829,LylaGarrity,empathy,100
SID000829,MattSaracen,empathy,97
SID000829,SmashWilliams,empathy,1
SID000829,TamiTaylor,empathy,100
SID000829,TimRiggins,empathy,41
SID000829,TyraCollette,empathy,43
SID000829,BuddyGarrity,funny,0
SID000829,CoachTaylor,funny,62
SID000829,JasonStreet,funny,60
SID000829,JulieTaylor,funny,57
SID000829,LandryClarke,funny,67
SID000829,LylaGarrity,funny,22
SID000829,MattSaracen,funny,81
SID000829,SmashWilliams,funny,23
SID000829,TamiTaylor,funny,58
SID000829,TimRiggins,funny,4
SID000829,TyraCollette,funny,24
SID000829,BuddyGarrity,hardworking,70
SID000829,CoachTaylor,hardworking,100
SID000829,JasonStreet,hardworking,98
SID000829,JulieTaylor,hardworking,99
SID000829,LandryClarke,hardworking,63
SID000829,LylaGarrity,hardworking,79
SID000829,MattSaracen,hardworking,100
SID000829,SmashWilliams,hardworking,34
SID000829,TamiTaylor,hardworking,100
SID000829,TimRiggins,hardworking,57
SID000829,TyraCollette,hardworking,43
SID000829,BuddyGarrity,impulsive,80
SID000829,CoachTaylor,impulsive,75
SID000829,JasonStreet,impulsive,12
SID000829,JulieTaylor,impulsive,1
SID000829,LandryClarke,impulsive,4
SID000829,LylaGarrity,impulsive,34
SID000829,MattSaracen,impulsive,13
SID000829,SmashWilliams,impulsive,98
SID000829,TamiTaylor,impulsive,5
SID000829,TimRiggins,impulsive,97
SID000829,TyraCollette,impulsive,92
SID000829,BuddyGarrity,independent,84
SID000829,CoachTaylor,independent,75
SID000829,JasonStreet,independent,74
SID000829,JulieTaylor,independent,84
SID000829,LandryClarke,independent,79
SID000829,LylaGarrity,independent,34
SID000829,MattSaracen,independent,72
SID000829,SmashWilliams,independent,100
SID000829,TamiTaylor,independent,89
SID000829,TimRiggins,independent,100
SID000829,TyraCollette,independent,84
SID000829,BuddyGarrity,intelligent,58
SID000829,CoachTaylor,intelligent,100
SID000829,JasonStreet,intelligent,78
SID000829,JulieTaylor,intelligent,99
SID000829,LandryClarke,intelligent,50
SID000829,LylaGarrity,intelligent,80
SID000829,MattSaracen,intelligent,68
SID000829,SmashWilliams,intelligent,50
SID000829,TamiTaylor,intelligent,100
SID000829,TimRiggins,intelligent,78
SID000829,TyraCollette,intelligent,50
SID000829,BuddyGarrity,outgoing,66
SID000829,CoachTaylor,outgoing,78
SID000829,JasonStreet,outgoing,73
SID000829,JulieTaylor,outgoing,41
SID000829,LandryClarke,outgoing,17
SID000829,LylaGarrity,outgoing,95
SID000829,MattSaracen,outgoing,43
SID000829,SmashWilliams,outgoing,21
SID000829,TamiTaylor,outgoing,77
SID000829,TimRiggins,outgoing,9
SID000829,TyraCollette,outgoing,65
SID000829,BuddyGarrity,romantic,11
SID000829,CoachTaylor,romantic,80
SID000829,JasonStreet,romantic,100
SID000829,JulieTaylor,romantic,56
SID000829,LandryClarke,romantic,22
SID000829,LylaGarrity,romantic,100
SID000829,MattSaracen,romantic,71
SID000829,SmashWilliams,romantic,0
SID000829,TamiTaylor,romantic,86
SID000829,TimRiggins,romantic,31
SID000829,TyraCollette,romantic,43
SID000829,BuddyGarrity,stubborn,100
SID000829,CoachTaylor,stubborn,100
SID000829,JasonStreet,stubborn,70
SID000829,JulieTaylor,stubborn,89
SID000829,LandryClarke,stubborn,50
SID000829,LylaGarrity,stubborn,100
SID000829,MattSaracen,stubborn,65
SID000829,SmashWilliams,stubborn,100
SID000829,TamiTaylor,stubborn,68
SID000829,TimRiggins,stubborn,99
SID000829,TyraCollette,stubborn,65
SID000829,BuddyGarrity,trustworthy,6
SID000829,CoachTaylor,trustworthy,68
SID000829,JasonStreet,trustworthy,99
SID000829,JulieTaylor,trustworthy,100
SID000829,LandryClarke,trustworthy,98
SID000829,LylaGarrity,trustworthy,44
SID000829,MattSaracen,trustworthy,100
SID000829,SmashWilliams,trustworthy,1
SID000829,TamiTaylor,trustworthy,90
SID000829,TimRiggins,trustworthy,36
SID000829,TyraCollette,trustworthy,35
SID000576,BuddyGarrity,annoy,88
SID000576,CoachTaylor,annoy,31
SID000576,JasonStreet,annoy,14
SID000576,JulieTaylor,annoy,13
SID000576,LandryClarke,annoy,40
SID000576,LylaGarrity,annoy,92
SID000576,MattSaracen,annoy,23
SID000576,SmashWilliams,annoy,77
SID000576,TamiTaylor,annoy,36
SID000576,TimRiggins,annoy,18
SID000576,TyraCollette,annoy,59
SID000576,BuddyGarrity,appearance,42
SID000576,CoachTaylor,appearance,50
SID000576,JasonStreet,appearance,62
SID000576,JulieTaylor,appearance,58
SID000576,LandryClarke,appearance,43
SID000576,LylaGarrity,appearance,100
SID000576,MattSaracen,appearance,27
SID000576,SmashWilliams,appearance,92
SID000576,TamiTaylor,appearance,58
SID000576,TimRiggins,appearance,24
SID000576,TyraCollette,appearance,95
SID000576,BuddyGarrity,attractive,15
SID000576,CoachTaylor,attractive,33
SID000576,JasonStreet,attractive,83
SID000576,JulieTaylor,attractive,64
SID000576,LandryClarke,attractive,36
SID000576,LylaGarrity,attractive,95
SID000576,MattSaracen,attractive,63
SID000576,SmashWilliams,attractive,59
SID000576,TamiTaylor,attractive,59
SID000576,TimRiggins,attractive,55
SID000576,TyraCollette,attractive,78
SID000576,BuddyGarrity,brag,98
SID000576,CoachTaylor,brag,25
SID000576,JasonStreet,brag,36
SID000576,JulieTaylor,brag,22
SID000576,LandryClarke,brag,18
SID000576,LylaGarrity,brag,88
SID000576,MattSaracen,brag,0
SID000576,SmashWilliams,brag,100
SID000576,TamiTaylor,brag,10
SID000576,TimRiggins,brag,0
SID000576,TyraCollette,brag,79
SID000576,BuddyGarrity,charismatic,79
SID000576,CoachTaylor,charismatic,35
SID000576,JasonStreet,charismatic,34
SID000576,JulieTaylor,charismatic,52
SID000576,LandryClarke,charismatic,72
SID000576,LylaGarrity,charismatic,99
SID000576,MattSaracen,charismatic,32
SID000576,SmashWilliams,charismatic,76
SID000576,TamiTaylor,charismatic,28
SID000576,TimRiggins,charismatic,10
SID000576,TyraCollette,charismatic,60
SID000576,BuddyGarrity,empathy,13
SID000576,CoachTaylor,empathy,84
SID000576,JasonStreet,empathy,81
SID000576,JulieTaylor,empathy,51
SID000576,LandryClarke,empathy,66
SID000576,LylaGarrity,empathy,70
SID000576,MattSaracen,empathy,94
SID000576,SmashWilliams,empathy,26
SID000576,TamiTaylor,empathy,90
SID000576,TimRiggins,empathy,25
SID000576,TyraCollette,empathy,75
SID000576,BuddyGarrity,funny,5
SID000576,CoachTaylor,funny,15
SID000576,JasonStreet,funny,29
SID000576,JulieTaylor,funny,16
SID000576,LandryClarke,funny,71
SID000576,LylaGarrity,funny,24
SID000576,MattSaracen,funny,20
SID000576,SmashWilliams,funny,17
SID000576,TamiTaylor,funny,28
SID000576,TimRiggins,funny,72
SID000576,TyraCollette,funny,23
SID000576,BuddyGarrity,hardworking,14
SID000576,CoachTaylor,hardworking,81
SID000576,JasonStreet,hardworking,79
SID000576,JulieTaylor,hardworking,86
SID000576,LandryClarke,hardworking,38
SID000576,LylaGarrity,hardworking,80
SID000576,MattSaracen,hardworking,100
SID000576,SmashWilliams,hardworking,39
SID000576,TamiTaylor,hardworking,78
SID000576,TimRiggins,hardworking,14
SID000576,TyraCollette,hardworking,60
SID000576,BuddyGarrity,impulsive,28
SID000576,CoachTaylor,impulsive,74
SID000576,JasonStreet,impulsive,20
SID000576,JulieTaylor,impulsive,32
SID000576,LandryClarke,impulsive,29
SID000576,LylaGarrity,impulsive,69
SID000576,MattSaracen,impulsive,89
SID000576,SmashWilliams,impulsive,74
SID000576,TamiTaylor,impulsive,33
SID000576,TimRiggins,impulsive,80
SID000576,TyraCollette,impulsive,82
SID000576,BuddyGarrity,independent,17
SID000576,CoachTaylor,independent,77
SID000576,JasonStreet,independent,67
SID000576,JulieTaylor,independent,85
SID000576,LandryClarke,independent,84
SID000576,LylaGarrity,independent,22
SID000576,MattSaracen,independent,73
SID000576,SmashWilliams,independent,29
SID000576,TamiTaylor,independent,86
SID000576,TimRiggins,independent,100
SID000576,TyraCollette,independent,96
